0.0268,2.9847,12.0227
0.027,2.6283,10.5249
0.0272,2.3801,8.4279
0.0274,1.8877,6.5872
0.0276,1.2251,4.0867
0.0278,0.3524,0.7879
0.028,-0.8247,-0.0225
0.0282,-1.7174,-0.0242
0.0284,-2.0337,-0.0207
0.0286,-1.9556,-0.0207
0.0288,-1.9757,-0.0051
0.029,-2.412,-0.0225
0.0292,-3.1687,-0.0346
0.0294,-3.0026,-0.0242
0.0296,-3.2848,-0.019
0.0298,-3.7632,-0.038
0.03,-4.2296,-0.0346
0.0302,-4.612,-0.0346
0.0304,-4.9162,-0.0311
0.0306,-5.2045,-0.0346
0.0308,-5.5067,-0.038
0.031,-4.5779,-0.0415
0.0312,-4.1796,-14.4417
0.0314,-4.8161,-14.7967
0.0316,-5.3846,-18.2271
0.0318,-5.765,-20.9076
0.032,-6.0332,-22.383
0.0322,-6.2394,-23.6332
0.0324,-6.4015,-24.6497
0.0326,-6.5717,-25.3718
0.0328,-6.5997,-26.3727
0.033,-6.5857,-26.3294
0.0332,-6.5496,-26.3207
0.0334,-6.5436,-26.1753
0.0336,-6.4155,-26.1476
0.0338,-6.3535,-25.6004
0.034,-6.3234,-25.3458
0.0342,-6.2694,-25.1328
0.0344,-6.1353,-24.8263
0.0346,-5.9431,-24.1804
0.0348,-5.7589,-23.3336
0.035,-5.5227,-22.3051
0.0352,-5.2845,-21.1674
0.0354,-5.0483,-20.0955
0.0356,-4.7941,-18.9059
0.0358,-4.5079,-17.9621
0.036,-4.2336,-16.4937
0.0362,-3.8813,-15.4426
0.0364,-3.485,-13.5707
0.0366,-3.1767,-11.917
0.0368,-2.8764,-10.3499
0.037,-2.4801,-8.7498
0.0372,-2.0838,-6.4433
0.0374,-1.6834,-4.1299
0.0376,-1.0969,-0.2787
0.0378,0.0841,0.007
0.038,1.1851,0.0278
0.0382,1.6915,0.0278
0.0384,1.6715,0.0139
0.0386,1.5954,-0.0069
0.0388,1.9097,0.007
0.039,2.6644,0.0278
0.0392,3.2889,0.033
0.0394,3.2709,0.0191
0.0396,3.427,0.0052
0.0398,3.8054,0.0243
0.04,4.2237,0.033
0.0402,4.6101,0.0347
0.0404,3.2489,15.8791
0.0406,3.7733,12.2963
0.0408,4.4279,15.4462
0.041,4.9303,18.6947
0.0412,5.3247,20.8523
0.0414,5.6009,22.5614
0.0416,5.8451,23.7545
0.0418,6.0413,24.9303
0.042,5.4448,25.7563
0.0422,5.3627,21.9
0.0424,5.689,22.5008
0.0426,5.9753,24.087
0.0428,6.1214,24.5909
0.043,6.1454,25.578
0.0432,6.2335,24.7398
0.0434,6.2955,25.1052
0.0436,6.3115,25.2351
0.0438,6.3095,25.3182
0.044,6.2475,25.3511
0.0442,6.1814,24.965
0.0444,6.0894,24.5771
0.0446,5.8572,24.8801
0.0448,5.713,24.4091
0.045,5.5469,23.6455
0.0452,5.3307,22.6272
0.0454,5.0985,21.6281
0.0456,4.8783,20.6618
0.0458,4.6561,19.5865
0.046,4.4179,18.2272
0.0462,4.1797,16.9284
0.0464,3.8594,14.66
0.0466,3.5351,13.1015
0.0468,3.2048,11.7093
0.047,2.6484,10.3361
0.0472,2.1499,7.7075
0.0474,1.5694,5.1897
0.0476,1.031,2.2096
0.0478,0.1322,0.0191
0.048,-0.9207,-0.0173
0.0482,-1.6213,-0.0207
0.0484,-1.8455,-0.0207
0.0486,-1.8455,-0.0051
0.0488,-2.0337,-0.0086
0.049,-2.378,-0.0225
0.0492,-2.6542,-0.0277
0.0494,-3.1787,-0.0328
0.0496,-3.6791,-0.0294
0.0498,-4.0054,-0.038
0.05,-3.1847,-0.0294
0.0502,-3.3729,-8.9715
0.0504,-3.9053,-11.0633
0.0506,-4.3858,-13.7975
0.0508,-4.7981,-16.1266
0.051,-5.1504,-18.2045
0.0512,-5.4367,-19.8063
0.0514,-5.6629,-21.3336
0.0516,-5.875,-22.473
0.0518,-6.0432,-23.4912
0.052,-6.2073,-24.3293
0.0522,-6.3334,-24.9441
0.0524,-6.1133,-25.3146
0.0526,-6.1413,-24.1077
0.0528,-6.2734,-24.6653
0.053,-6.3395,-25.1276
0.0532,-6.3935,-25.3545
0.0534,-6.4576,-25.5276
0.0536,-6.5276,-25.7735
0.0538,-6.4455,-26.1025
0.054,-6.3154,-25.6939
0.0542,-6.1893,-24.9735
0.0544,-6.0332,-24.4073
0.0546,-5.9051,-23.957
0.0548,-5.775,-23.2609
0.055,-5.5768,-22.7553
0.0552,-5.5247,-21.7544
0.0554,-5.2925,-21.5535
0.0556,-4.9202,-20.3327
0.0558,-4.5779,-18.5387
0.056,-4.2116,-17.2037
0.0562,-3.8653,-15.4668
0.0564,-3.525,-13.9482
0.0566,-3.1687,-12.2304
0.0568,-2.8144,-10.4728
0.057,-2.4641,-8.6702
0.0572,-2.0657,-6.7862
0.0574,-1.6834,-4.4087
0.0576,-1.3011,-1.6987
0.0578,-0.2261,-0.0103
0.058,1.055,0.026
0.0582,1.8236,0.033
0.0584,1.9397,0.0122
0.0586,1.77E+00,0.0001
0.0588,1.8537,0.0052
0.059,2.4682,0.0243
0.0592,3.1908,0.0243
0.0594,3.2669,0.0156
0.0596,3.4991,0.0278
0.0598,3.7373,0.0312
0.06,4.0836,0.0312
0.0602,4.482,0.0416
0.0604,3.2829,7.3283
0.0606,3.7133,11.9483
0.0608,4.4059,14.2219
0.061,4.8863,17.3717
0.0612,5.3127,20.5181
0.0614,5.5549,22.1562
0.0616,5.7591,23.9727
0.0618,6.0493,25.2368
0.062,6.1614,25.5416
0.0622,6.2415,27.204
0.0624,6.3716,27.7252
0.0626,6.5598,27.9451
0.0628,6.6699,27.6126
0.063,6.6278,27.6092
0.0632,6.6398,27.1659
0.0634,6.6398,26.9096
0.0636,6.4657,26.7312
0.0638,6.4297,25.4914
0.064,6.4297,25.4533
0.0642,6.3055,25.3684
0.0644,6.1794,24.8212
0.0646,5.9813,24.0472
0.0648,5.7531,23.3164
0.065,5.4768,22.2342
0.0652,5.2606,21.1242
0.0654,5.0344,20.0835
0.0656,4.7882,20.0523
0.0658,4.53,17.8393
0.066,4.2157,16.6116
0.0662,3.8995,15.228
0.0664,3.5592,13.8028
0.0666,3.2068,12.234
0.0668,2.8125,10.5162
0.067,2.4062,8.6582
0.0672,2.0498,6.7118
0.0674,1.6435,4.8521
0.0676,1.041,2.8763
0.0678,0.2062,0.1438
0.068,-0.8427,-0.0225
0.0682,-1.5953,-0.0328
0.0684,-1.8636,-0.019
0.0686,-1.8836,-0.0069
0.0688,-2.0217,-0.0138
0.069,-2.4881,-0.0225
0.0692,-2.9945,-0.0415
0.0694,-3.2928,-0.038
0.0696,-3.6131,-0.0432
0.0698,-3.9574,-0.0415
0.07,-3.2568,-0.0467
0.0702,-3.3669,-9.0563
0.0704,-3.9073,-10.949
0.0706,-4.4018,-13.827
0.0708,-4.8241,-16.1733
0.071,-5.1584,-18.1284
0.0712,-5.4327,-19.9067
0.0714,-5.7129,-21.3457
0.0716,-5.9972,-22.757
0.0718,-6.1493,-23.938
0.072,-6.2854,-24.4696
0.0722,-6.4395,-24.9302
0.0724,-6.5236,-25.609
0.0726,-6.6057,-25.8895
0.0728,-6.3174,-26.1164
0.073,-6.1573,-24.5042
0.0732,-6.2294,-24.2289
0.0734,-6.2974,-24.6549
0.0736,-6.3435,-24.8384
0.0738,-6.3635,-25.0462
0.074,-6.3695,-25.1536
0.0742,-6.2974,-25.0687
0.0744,-6.1193,-24.4021
0.0746,-5.9351,-23.5986
0.0748,-5.7449,-22.8297
0.075,-5.5608,-22.125
0.0752,-5.3946,-21.3353
0.0754,-5.1885,-20.5821
0.0756,-5.1444,-19.673
0.0758,-4.8141,-19.4565
0.076,-4.4218,-17.8807
0.0762,-4.0455,-15.9794
0.0764,-3.541,-14.1975
0.0766,-3.1887,-11.9031
0.0768,-2.9505,-10.4468
0.077,-2.4941,-8.949
0.0772,-1.9677,-6.4104
0.0774,-1.4512,-3.5827
0.0776,-0.8687,-0.1541
0.0778,0.1102,0.007
0.078,1.0009,0.0312
0.0782,1.4613,0.0278
0.0784,1.5754,0.0104
0.0786,1.6835,0.0104
0.0788,2.0639,0.0156
0.079,2.7284,0.0364
0.0792,3.4551,0.0451
0.0794,3.5812,0.0451
0.0796,3.5712,0.0191
0.0798,3.6632,0.0243
0.08,4.0616,0.0416
0.0802,4.528,0.052
0.0804,3.2849,15.0046
0.0806,3.7934,11.6677
0.0808,4.4439,15.0271
0.081,4.9564,18.1839
0.0812,5.3407,20.7328
0.0814,5.631,22.5441
0.0816,5.8752,23.8775
0.0818,5.627,24.939
0.082,5.5349,22.6757
0.0822,5.693,23.1727
0.0824,5.9132,24.0316
0.0826,5.9673,25.0394
0.0828,6.0573,25.4342
0.083,6.1774,25.765
0.0832,6.3276,25.4342
0.0834,6.2315,25.3113
0.0836,6.2275,24.7156
0.0838,6.1794,24.4888
0.084,6.1534,24.3052
0.0842,6.0413,24.1234
0.0844,5.9412,23.545
0.0846,5.7951,23.0186
0.0848,5.643,22.4818
0.085,5.4488,21.8324
0.0852,5.2606,20.9008
0.0854,5.0224,20.3069
0.0856,4.8062,19.0306
0.0858,4.544,18.0367
0.086,4.3018,16.802
0.0862,4.0115,15.6176
0.0864,3.6833,14.2098
0.0866,3.353,12.75
0.0868,3.0287,11.2625
0.087,2.7264,9.711
0.0872,2.4922,8.2668
0.0874,2.0819,7.0859
0.0876,1.4173,4.7049
0.0878,0.5205,1.5845
0.088,-0.7005,-0.0103
0.0882,-1.6834,-0.0259
0.0884,-2.0477,-0.0259
0.0886,-1.9616,-0.0155
0.0888,-1.9256,-0.0155
0.089,-2.326,-0.0259
0.0892,-3.1407,-0.0432
0.0894,-3.6131,-0.0657
0.0896,-3.6571,-0.0311
0.0898,-3.8453,-0.0467
0.09,-3.0286,-5.1706
0.0902,-3.4089,-8.7689
0.0904,-3.9394,-11.3265
0.0906,-4.4138,-13.9638
0.0908,-4.8161,-16.5301
0.091,-5.1724,-18.4955
0.0912,-5.4987,-20.1197
0.0914,-5.7469,-21.7492
0.0916,-5.9211,-22.9025
0.0918,-6.0612,-23.6869
0.092,-5.3626,-22.0661
0.0922,-5.6448,-20.9544
0.0924,-5.8991,-22.215
0.0926,-6.0972,-23.5293
0.0928,-6.2193,-24.3761
0.093,-6.2614,-24.8125
0.0932,-6.2954,-24.97
0.0934,-6.3354,-24.8817
0.0936,-6.3375,-25.0289
0.0938,-6.3254,-24.7449
0.094,-6.2794,-24.7016
0.0942,-6.1993,-24.2566
0.0944,-6.0932,-23.7181
0.0946,-5.9011,-22.9111
0.0948,-5.7149,-22.0678
0.095,-5.5368,-21.2401
0.0952,-5.3786,-20.5319
0.0954,-5.1764,-19.7474
0.0956,-4.9322,-18.6513
0.0958,-4.668,-17.9587
0.096,-4.4038,-16.8521
0.0962,-4.1215,-15.6694
0.0964,-3.8233,-14.1854
0.0966,-3.549,-13.0426
0.0968,-3.2908,-11.8564
0.097,-2.7683,-10.3724
0.0972,-2.1878,-8.0087
0.0974,-1.5853,-4.852
0.0976,-1.0068,-0.4848
0.0978,6.01E-02,0.0001
0.098,1.057,0.026
0.0982,1.5454,0.0312
0.0984,1.6055,0.0052
0.0986,1.6335,0.0087
0.0988,1.9718,0.0174
0.099,2.6784,0.026
0.0992,3.4671,0.0555
0.0994,4.0176,0.0641
0.0996,4.1937,0.0572
0.0998,2.5663,7.685
0.1,2.8405,6.0192
0.1002,3.5712,9.9656
0.1004,4.3218,14.2513
0.1006,4.8803,18.0401
0.1008,4.564,19.6921
0.101,4.9123,18.8973
0.1012,5.1746,20.6965
0.1014,5.5089,21.9484
0.1016,5.8171,23.5156
0.1018,6.0413,24.8541
0.102,6.2375,25.8602
0.1022,6.3696,26.5892
0.1024,6.4657,27.1312
0.1026,6.5638,27.4308
0.1028,5.8772,27.6352
0.103,5.701,23.7424
0.1032,5.9232,23.5866
0.1034,5.9953,24.3641
0.1036,6.1014,24.726
0.1038,6.1914,25.1122
0.104,6.0493,24.9546
0.1042,6.0753,23.997
0.1044,6.0053,24.0541
0.1046,5.8972,23.8359
0.1048,5.7531,23.3112
0.105,5.5629,22.6671
0.1052,5.3187,21.9865
0.1054,5.1205,20.8766
0.1056,4.9163,19.9449
0.1058,4.6821,19.0376
0.106,4.4179,18.1648
0.1062,4.1397,17.1276
0.1064,3.8294,15.8427
0.1066,3.5051,14.4366
0.1068,3.1768,12.9249
0.107,2.7304,11.3612
0.1072,2.3301,9.1604
0.1074,1.7296,6.182
0.1076,1.045,3.2746
0.1078,0.2042,0.0866
0.108,-0.8026,-0.0155
0.1082,-1.5153,-0.0051
0.1084,-1.7755,-0.0259
0.1086,-1.8135,-0.0103
0.1088,-2.0037,-0.0138
0.109,-2.5321,-0.038
0.1092,-3.2828,-0.0484
0.1094,-3.9254,-0.0657
0.1096,-2.7403,-10.4572
0.1098,-2.9905,-6.3948
0.11,-3.6151,-8.6079
0.1102,-4.1916,-12.0469
0.1104,-4.612,-14.8244
0.1106,-4.4698,-15.9811
0.1108,-4.8041,-16.0262
0.111,-5.1404,-17.8496
0.1112,-5.4287,-19.4686
0.1114,-5.7289,-20.8072
0.1116,-6.0472,-22.286
0.1118,-6.0992,-23.4947
0.112,-6.2193,-23.7094
0.1122,-6.3555,-24.2791
0.1124,-6.4516,-24.7986
0.1126,-6.5376,-25.0861
0.1128,-6.6037,-25.3406
0.113,-6.6017,-25.4791
0.1132,-6.5937,-25.2298
0.1134,-6.6077,-25.0739
0.1136,-6.5957,-24.9129
0.1138,-5.9811,-24.6757
0.114,-5.5448,-20.8141
0.1142,-5.7149,-20.3189
0.1144,-5.767,-21.1206
0.1146,-5.6629,-21.3163
0.1148,-5.5888,-20.8141
0.115,-5.4767,-20.4262
0.1152,-5.2985,-20.0176
0.1154,-5.0183,-18.8851
0.1156,-4.8081,-17.9309
0.1158,-4.5979,-17.0011
0.116,-4.3878,-16.0954
0.1162,-4.1255,-15.1015
0.1164,-3.8453,-13.9569
0.1166,-3.533,-12.5629
0.1168,-2.9905,-11.1464
0.117,-2.5522,-8.3429
0.1172,-2.2139,-6.4104
0.1174,-1.7975,-4.5836
0.1176,-1.1609,-2.0883
0.1178,-0.08,-0.0069
0.118,1.033,0.0208
0.1182,1.6295,0.0295
0.1184,1.6935,0.0208
0.1186,1.6295,0.0139
0.1188,1.8757,0.0139
0.119,2.5603,0.0468
0.1192,3.415,0.0624
0.1194,4.0416,0.0728
0.1196,2.7224,10.298
0.1198,2.8686,6.3638
0.12,3.5552,8.014
0.1202,4.1577,11.8617
0.1204,4.58,14.8297
0.1206,4.8583,17.6246
0.1208,5.1926,19.1034
0.121,5.0685,20.8887
0.1212,5.2566,20.0263
0.1214,5.5969,21.3337
0.1216,5.9152,22.9026
0.1218,6.1134,24.2152
0.122,6.2815,24.9823
0.1222,6.4116,25.5641
0.1224,6.5137,25.9537
0.1226,6.6138,26.3901
0.1228,6.6579,26.7763
0.123,6.7419,25.8706
0.1232,6.6759,25.7962
0.1234,6.5157,25.6732
0.1236,6.3936,24.5615
0.1238,6.3936,24.0697
0.124,6.3816,24.1026
0.1242,6.2855,25.0134
0.1244,6.1995,24.7173
0.1246,5.9632,23.403
0.1248,5.8351,23.2385
0.125,5.637,21.8359
0.1252,5.3427,20.9562
0.1254,4.9904,19.8636
0.1256,4.7001,18.0298
0.1258,4.49,17.1518
0.126,4.2337,16.1492
0.1262,3.9955,15.1708
0.1264,3.6632,13.9795
0.1266,3.3169,12.3898
0.1268,3.0307,10.7915
0.127,2.5503,9.3578
0.1272,1.9478,6.911
0.1274,1.3592,4.1663
0.1276,0.8308,1.6382
0.1278,0.0781,0.0226
0.128,-0.7466,-0.0138
0.1282,-1.3211,-0.0311
0.1284,-1.6153,-0.0259
0.1286,-1.7935,-0.0225
0.1288,-2.1038,-0.0363
0.129,-2.6322,-0.038
0.1292,-3.2748,-0.0606
0.1294,-2.8084,-0.0796
0.1296,-2.7383,-6.3827
0.1298,-3.2508,-7.2347
0.13,-3.7932,-10.4053
0.1302,-4.2316,-13.3889
0.1304,-4.5959,-15.6054
0.1306,-4.5239,-17.292
0.1308,-4.5939,-16.3552
0.131,-5.0003,-17.4184
0.1312,-5.3786,-19.5656
0.1314,-5.6869,-21.2782
0.1316,-5.9191,-22.6254
0.1318,-6.0952,-23.673
0.132,-6.2434,-24.4869
0.1322,-6.3735,-25.022
0.1324,-6.4115,-25.583
0.1326,-6.1813,-25.4705
0.1328,-6.2394,-24.2376
0.133,-6.3655,-24.7882
0.1332,-6.4195,-25.0843
0.1334,-6.4716,-25.2748
0.1336,-6.5256,-25.4272
0.1338,-6.5196,-25.4601
0.134,-6.4576,-25.2402
0.1342,-6.3595,-24.7986
0.1344,-6.1693,-24.2878
0.1346,-6.0152,-23.3596
0.1348,-5.843,-22.6462
0.135,-5.6068,-21.9587
0.1352,-5.4086,-20.9613
0.1354,-5.2925,-20.3933
0.1356,-5.0363,-19.7266
0.1358,-4.714,-18.4279
0.136,-4.3657,-16.8712
0.1362,-4.0214,-15.1101
0.1364,-3.6511,-13.5205
0.1366,-3.3188,-11.8235
0.1368,-2.9525,-10.2616
0.137,-2.5922,-8.5853
0.1372,-2.0637,-6.684
0.1374,-1.5933,-3.7905
0.1376,-0.9728,-0.1593
0.1378,0.0781,-0.0086
0.138,1.0169,0.0278
0.1382,1.4573,0.0278
0.1384,1.5134,0.0156
0.1386,1.5774,0.0174
0.1388,1.9598,0.0226
0.139,2.6764,0.0503
0.1392,3.431,0.0641
0.1394,3.8634,0.0745
0.1396,2.5723,10.8314
0.1398,2.9386,5.891
0.14,3.6252,8.5543
0.1402,4.1056,12.1872
0.1404,4.484,15.6263
0.1406,4.8743,17.6401
0.1408,4.9303,19.4324
0.141,4.9323,19.2038
0.1412,5.3187,18.8904
0.1414,5.6029,21.6246
0.1416,5.8111,23.0411
0.1418,6.0233,24.2619
0.142,6.2015,25.2541
0.1422,6.3736,26.0334
0.1424,6.5337,26.6585
0.1426,6.6178,27.1607
0.1428,6.6218,27.4083
0.143,6.6018,27.1884
0.1432,6.5578,27.0793
0.1434,6.5317,26.8611
0.1436,5.7731,26.6395
0.1438,5.713,22.3606
0.144,5.8491,22.577
0.1442,5.9012,23.2714
0.1444,5.8471,23.1035
0.1446,5.8191,22.4991
0.1448,5.661,22.513
0.145,5.4308,22.79
0.1452,5.0705,21.7441
0.1454,4.9804,19.1553
0.1456,4.8102,18.5821
0.1458,4.6141,17.7614
0.146,4.3899,16.9406
0.1462,4.1216,15.6834
0.1464,3.8334,14.2998
0.1466,3.5111,12.9214
0.1468,3.1628,11.3682
0.147,2.8265,9.7976
0.1472,2.3841,8.2547
0.1474,1.8016,6.1889
0.1476,1.071,3.5204
0.1478,0.2483,0.2736
0.148,-0.7386,-0.019
0.1482,-1.4452,-0.0398
0.1484,-1.7254,-0.0346
0.1486,-1.7955,-0.0277
0.1488,-1.9797,-0.0432
0.149,-2.5021,-0.045
0.1492,-3.2267,-0.0831
0.1494,-2.8604,-0.0935
0.1496,-2.8284,-6.3204
0.1498,-3.3008,-7.2468
0.15,-3.8073,-10.1317
0.1502,-4.2376,-12.878
0.1504,-4.5859,-14.9802
0.1506,-4.644,-16.795
0.1508,-4.9162,-16.7673
0.151,-5.0483,-18.1907
0.1512,-5.3726,-19.008
0.1514,-5.6849,-20.6427
0.1516,-5.9191,-21.983
0.1518,-6.1032,-23.1968
0.152,-6.2974,-23.9899
0.1522,-6.4055,-24.8679
0.1524,-6.4936,-25.4047
0.1526,-6.5596,-25.7008
0.1528,-6.5717,-25.8272
0.153,-6.5877,-25.874
0.1532,-6.4415,-25.8757
0.1534,-5.4447,-22.4903
0.1536,-5.6028,-20.2912
0.1538,-5.7589,-21.0877
0.154,-5.875,-22.0834
0.1542,-5.9291,-22.5267
0.1544,-5.8971,-22.6046
0.1546,-5.811,-22.6548
0.1548,-5.6689,-22.0713
0.155,-5.5167,-21.4046
0.1552,-5.3346,-20.4903
0.1554,-5.1504,-19.621
0.1556,-4.8682,-18.5526
0.1558,-4.612,-17.3179
0.156,-4.3757,-16.2772
0.1562,-4.1135,-15.1863
0.1564,-3.8093,-13.8356
0.1566,-3.501,-12.2737
0.1568,-3.1847,-10.6633
0.157,-2.7603,-9.0927
0.1572,-2.338,-7.1083
0.1574,-1.9196,-4.6684
0.1576,-1.6213,-2.1524
0.1578,-0.5524,-0.0363
0.158,0.8968,0.0122
0.1582,1.8637,0.052
0.1584,2.0158,0.052
0.1586,1.7136,0.0243
0.1588,1.6515,0.026
0.159,2.208,0.0243
0.1592,3.2109,0.0866
0.1594,3.6833,0.1057
0.1596,2.8045,9.8495
0.1598,3.1528,6.4175
0.16,3.7834,8.5041
0.1602,4.0556,12.1595
0.1604,4.3819,15.0427
0.1606,4.6021,17.0064
0.1608,4.6901,18.2202
0.161,5.0144,18.8298
0.1612,5.4068,20.7069
0.1614,5.8071,21.519
0.1616,5.9152,24.2585
0.1618,6.0713,24.984
0.162,6.2295,25.9087
0.1622,6.3616,26.6204
0.1624,6.5057,27.1659
0.1626,6.6338,27.7737
0.1628,5.8051,28.0023
0.163,5.709,22.9008
0.1632,5.7931,23.1346
0.1634,5.8972,22.5441
0.1636,6.0733,24.0991
0.1638,6.1634,24.8212
0.164,6.0613,23.9727
0.1642,6.0333,23.3112
0.1644,5.9472,23.1987
0.1646,5.8391,22.6376
0.1648,5.725,22.229
0.165,5.5289,21.6662
0.1652,5.2666,20.8385
0.1654,5.1686,20.9493
0.1656,4.9764,19.3112
0.1658,4.6881,18.0817
0.166,4.3999,16.686
0.1662,4.1056,15.3042
0.1664,3.7874,13.7907
0.1666,3.4711,12.1959
0.1668,3.1188,10.4729
0.167,2.7665,8.795
0.1672,2.3101,6.9681
0.1674,1.8957,4.8936
0.1676,1.4073,3.0477
0.1678,0.5726,0.8641
0.168,-0.6385,-0.019
0.1682,-1.6093,-0.045
0.1684,-1.9697,-0.0502
0.1686,-1.8856,-0.0502
0.1688,-1.8475,-0.0432
0.169,-2.2619,-0.0536
0.1692,-3.0906,-0.0831
0.1694,-3.2928,-0.2406
0.1696,-3.0146,-5.7282
0.1698,-3.2468,-6.7862
0.17,-3.7152,-8.8295
0.1702,-4.1556,-11.6036
0.1704,-4.5599,-13.9101
0.1706,-4.8722,-15.8824
0.1708,-5.0223,-17.1431
0.171,-5.2905,-17.905
0.1712,-5.5988,-19.6557
0.1714,-5.7409,-21.0392
0.1716,-5.9331,-21.7042
0.1718,-6.1113,-22.7813
0.172,-5.1804,-22.4055
0.1722,-5.5187,-18.6201
0.1724,-5.777,-20.5042
0.1726,-5.9571,-21.3561
0.1728,-6.0692,-22.2341
0.173,-6.1433,-23.0895
0.1732,-6.2173,-23.3787
0.1734,-6.3294,-23.7908
0.1736,-6.3435,-23.9761
0.1738,-6.2954,-23.7856
0.174,-6.2354,-23.3007
0.1742,-6.1553,-23.0652
0.1744,-6.0872,-22.8159
0.1746,-5.9491,-22.3102
0.1748,-5.839,-21.5483
0.175,-5.6569,-20.8055
0.1752,-5.4367,-19.8652
0.1754,-5.2125,-18.7327
0.1756,-5.0023,-17.7941
0.1758,-4.7461,-16.9855
0.176,-4.4938,-15.8859
0.1762,-4.2016,-14.6149
0.1764,-3.8153,-13.3058
0.1766,-3.4389,-11.3196
0.1768,-3.0506,-9.2676
0.177,-2.6362,-7.4459
0.1772,-2.2959,-5.4528
0.1774,-2.1138,-2.6303
0.1776,-1.4152,-0.0502
0.1778,-0.1801,-0.0069
0.178,1.085,0.0381
0.1782,1.7136,0.0555
0.1784,1.6695,0.0433
0.1786,1.4733,0.026
0.1788,1.6755,0.033
0.179,2.4382,0.0537
0.1792,3.409,0.0936
0.1794,4.1036,0.1143
